,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP012_scene001_cell1,321,38.65732087227414,3728.753894080997,0.548599084884239,NP012_scene001,1
NP012_scene001_cell2,251,50.76892430278885,3699.8446215139443,0.7956924761569524,NP012_scene001,2
NP012_scene001_cell3,309,58.81877022653722,3743.8576051779937,0.42564418432480255,NP012_scene001,3
NP012_scene001_cell5,385,66.0,3622.3922077922084,0.8302779968245871,NP012_scene001,5
NP012_scene001_cell6,547,89.61425959780621,3742.9396709323582,0.6331769598625191,NP012_scene001,6
NP012_scene001_cell7,361,95.6371191135734,3617.332409972299,0.8623937567550409,NP012_scene001,7
NP012_scene001_cell9,1450,136.29172413793106,3729.731724137931,0.7195722361148226,NP012_scene001,9
NP012_scene001_cell10,376,142.6223404255319,3590.848404255319,0.8377974004667068,NP012_scene001,10
NP012_scene001_cell11,700,149.93857142857144,3615.3514285714286,0.8417675843683698,NP012_scene001,11
NP012_scene001_cell14,454,171.1013215859031,3582.522026431718,0.6833737991268497,NP012_scene001,14
NP012_scene001_cell15,599,171.5125208681135,3712.923205342237,0.3432127038554212,NP012_scene001,15
NP012_scene001_cell17,196,190.9948979591837,3619.4081632653056,0.6419050799097087,NP012_scene001,17
NP012_scene001_cell18,1119,197.3378016085791,3654.952636282395,0.6906828821683968,NP012_scene001,18
NP012_scene001_cell19,416,203.74759615384616,3679.9831730769233,0.630133126687276,NP012_scene001,19
NP012_scene001_cell20,487,217.3388090349076,3097.3470225872693,0.9588684314105298,NP012_scene001,20
NP012_scene001_cell21,473,220.07188160676532,3152.4608879492603,0.8769738475207927,NP012_scene001,21
NP012_scene001_cell22,155,223.90967741935486,3258.5161290322585,0.6731130543501012,NP012_scene001,22
NP012_scene001_cell23,452,232.1924778761061,3116.1902654867267,0.9508868455537016,NP012_scene001,23
NP012_scene001_cell24,374,239.4973262032086,3259.6604278074865,0.9046666309532898,NP012_scene001,24
NP012_scene001_cell25,522,237.77011494252875,3308.421455938697,0.867295832221135,NP012_scene001,25
NP012_scene001_cell26,606,239.19966996699668,3149.29702970297,0.9303612503975152,NP012_scene001,26
