,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP016_scene001_cell1,30,0.8666666666666667,947.5333333333333,0.9564781670907934,NP016_scene001,1
NP016_scene001_cell2,164,3.5609756097560976,1196.6402439024396,0.8810352897785032,NP016_scene001,2
NP016_scene001_cell3,125,3.8,1148.144,0.7367997451937845,NP016_scene001,3
NP016_scene001_cell4,101,3.5049504950495045,3181.920792079208,0.7366025413676499,NP016_scene001,4
NP016_scene001_cell5,356,5.314606741573034,727.3623595505617,0.9240722208604399,NP016_scene001,5
NP016_scene001_cell6,202,5.435643564356437,870.960396039604,0.7153200049300185,NP016_scene001,6
NP016_scene001_cell7,234,5.4444444444444455,595.3461538461537,0.7171510321743367,NP016_scene001,7
NP016_scene001_cell8,328,8.698170731707316,785.1036585365854,0.5263892684571424,NP016_scene001,8
NP016_scene001_cell9,294,7.598639455782312,640.9353741496599,0.8462237390055559,NP016_scene001,9
NP016_scene001_cell10,357,8.568627450980392,966.8515406162468,0.7326110237997284,NP016_scene001,10
NP016_scene001_cell11,217,7.474654377880182,1002.9907834101382,0.5678077444016109,NP016_scene001,11
NP016_scene001_cell12,430,12.365116279069767,922.0953488372094,0.7850703570825422,NP016_scene001,12
NP016_scene001_cell13,215,10.772093023255813,2789.7069767441862,0.502858015697034,NP016_scene001,13
NP016_scene001_cell14,473,10.778012684989429,833.1014799154334,0.6629503850515392,NP016_scene001,14
NP016_scene001_cell15,78,16.73076923076923,608.3589743589744,0.5026767902402315,NP016_scene001,15
NP016_scene001_cell16,66,20.12121212121212,590.7727272727273,0.7434708717621022,NP016_scene001,16
NP016_scene001_cell17,322,23.52173913043478,621.7111801242238,0.6828143937726862,NP016_scene001,17
NP016_scene001_cell18,143,24.86713286713287,602.0909090909091,0.25214503673932515,NP016_scene001,18
NP016_scene001_cell19,201,25.179104477611947,775.5970149253732,0.7511142583144621,NP016_scene001,19
NP016_scene001_cell20,355,26.80563380281691,1189.205633802817,0.7679143777730352,NP016_scene001,20
NP016_scene001_cell21,1544,22.718911917098445,696.4488341968912,0.7591550985657751,NP016_scene001,21
NP016_scene001_cell22,479,27.123173277661795,762.8872651356993,0.8808109193769923,NP016_scene001,22
NP016_scene001_cell23,1408,36.27485795454545,731.9431818181819,0.7971042557831459,NP016_scene001,23
NP016_scene001_cell24,197,40.24873096446701,775.2131979695431,0.8227244258135601,NP016_scene001,24
NP016_scene001_cell25,433,39.46882217090069,797.2540415704387,0.8724360843826521,NP016_scene001,25
NP016_scene001_cell26,633,41.11058451816745,993.214849921011,0.8887455336460758,NP016_scene001,26
NP016_scene001_cell27,611,42.39934533551555,1161.9296235679215,0.3850229506789905,NP016_scene001,27
