,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP013_scene001_cell1,37,9.054054054054054,868.6756756756756,0.9507141272804498,NP013_scene001,1
NP013_scene001_cell2,821,16.24969549330085,931.3593179049941,0.8694158598756553,NP013_scene001,2
NP013_scene001_cell3,533,15.25140712945591,1209.4727954971854,0.8901335356412241,NP013_scene001,3
NP013_scene001_cell4,657,18.863013698630137,899.0715372907154,0.9123320645578084,NP013_scene001,4
NP013_scene001_cell5,610,34.49508196721312,877.0229508196721,0.7212649851117768,NP013_scene001,5
NP013_scene001_cell6,469,44.02558635394456,770.1428571428571,0.8862579898079183,NP013_scene001,6
NP013_scene001_cell7,809,46.533992583436344,903.6081582200247,0.8689324472000345,NP013_scene001,7
NP013_scene001_cell8,2417,45.85312370707489,1223.3599503516755,0.4647139252814103,NP013_scene001,8
NP013_scene001_cell9,450,50.764444444444436,1278.6666666666667,0.6957780983464487,NP013_scene001,9
NP013_scene001_cell10,273,59.38095238095239,786.2600732600732,0.5981901964530539,NP013_scene001,10
NP013_scene001_cell11,453,61.94701986754967,842.1412803532007,0.599214662054452,NP013_scene001,11
NP013_scene001_cell12,386,62.94818652849741,1367.6113989637304,0.6915035270205226,NP013_scene001,12
NP013_scene001_cell13,429,65.92307692307692,750.9277389277388,0.5297946217720376,NP013_scene001,13
NP013_scene001_cell14,211,71.17061611374406,810.5687203791472,0.6962555240558276,NP013_scene001,14
NP013_scene001_cell15,402,71.98507462686567,1400.9626865671646,0.3839254123239121,NP013_scene001,15
NP013_scene001_cell16,198,76.12626262626263,695.4191919191919,0.8485245093286214,NP013_scene001,16
NP013_scene001_cell17,572,76.1993006993007,767.2902097902098,0.8942374928389898,NP013_scene001,17
NP013_scene001_cell18,492,77.76626016260163,903.9512195121953,0.6310310367023315,NP013_scene001,18
NP013_scene001_cell19,104,83.06730769230771,1458.0673076923074,0.3644287074149731,NP013_scene001,19
NP013_scene001_cell20,437,87.08009153318079,850.9130434782608,0.6599463769299528,NP013_scene001,20
NP013_scene001_cell21,671,96.05961251862892,885.1415797317437,0.6699221712549436,NP013_scene001,21
NP013_scene001_cell22,872,92.03555045871559,1260.6376146788991,0.888470832029052,NP013_scene001,22
NP013_scene001_cell23,608,97.36842105263158,747.2203947368422,0.5680889360762428,NP013_scene001,23
NP013_scene001_cell24,474,101.25316455696202,834.5611814345991,0.7010695083548344,NP013_scene001,24
NP013_scene001_cell25,248,103.98387096774192,1333.0443548387098,0.7444339372114127,NP013_scene001,25
NP013_scene001_cell26,1274,104.90973312401884,1233.7849293563581,0.5173615772527648,NP013_scene001,26
NP013_scene001_cell27,302,105.83112582781456,716.635761589404,0.5825669378713036,NP013_scene001,27
NP013_scene001_cell28,192,108.02083333333331,856.4375,0.755060577424333,NP013_scene001,28
NP013_scene001_cell29,550,107.16,912.4327272727272,0.8606605379154642,NP013_scene001,29
NP013_scene001_cell30,147,112.59183673469387,1198.938775510204,0.3956596701893124,NP013_scene001,30
NP013_scene001_cell31,325,114.12615384615385,730.0646153846153,0.7568293530529371,NP013_scene001,31
NP013_scene001_cell32,311,111.11254019292605,787.4115755627008,0.6959397258307622,NP013_scene001,32
NP013_scene001_cell33,175,117.67428571428572,887.0857142857143,0.5428948965798538,NP013_scene001,33
NP013_scene001_cell34,129,115.51937984496124,1419.3410852713178,0.5865105189358146,NP013_scene001,34
NP013_scene001_cell35,615,121.83089430894309,1278.426016260163,0.7699388346967471,NP013_scene001,35
NP013_scene001_cell36,1272,123.46776729559748,1379.6163522012575,0.18310285744301946,NP013_scene001,36
NP013_scene001_cell37,508,124.85629921259844,1348.3169291338586,0.6884618910780794,NP013_scene001,37
NP013_scene001_cell38,443,127.23024830699774,678.8058690744921,0.7391723083993497,NP013_scene001,38
NP013_scene001_cell39,400,127.36,843.3425,0.9333923206086908,NP013_scene001,39
NP013_scene001_cell40,301,131.1627906976744,782.0697674418602,0.7719471676965151,NP013_scene001,40
NP013_scene001_cell41,236,134.5,749.8305084745763,0.4798044653271996,NP013_scene001,41
NP013_scene001_cell42,186,135.6021505376344,635.6182795698925,0.8216090375177781,NP013_scene001,42
NP013_scene001_cell43,237,140.1223628691983,1327.3881856540086,0.410987858394238,NP013_scene001,43
NP013_scene001_cell44,487,141.5934291581109,836.3285420944559,0.7608717486307645,NP013_scene001,44
NP013_scene001_cell45,22,144.72727272727272,1452.5,0.537318610054862,NP013_scene001,45
NP013_scene001_cell46,285,147.11228070175437,729.8140350877193,0.9416735430612292,NP013_scene001,46
NP013_scene001_cell47,695,146.9856115107914,878.9294964028778,0.8292099044848291,NP013_scene001,47
NP013_scene001_cell48,509,149.65029469548134,765.2888015717093,0.8722875363204595,NP013_scene001,48
NP013_scene001_cell49,587,144.7427597955707,961.7035775127767,0.4467785907124514,NP013_scene001,49
NP013_scene001_cell50,311,151.07395498392282,705.7684887459807,0.8667366746094715,NP013_scene001,50
NP013_scene001_cell51,242,149.8099173553719,991.6239669421487,0.7191226665027476,NP013_scene001,51
NP013_scene001_cell52,1335,162.28539325842698,1281.112359550562,0.8884109563085806,NP013_scene001,52
NP013_scene001_cell53,529,161.79395085066162,1187.843100189036,0.4488670221775233,NP013_scene001,53
NP013_scene001_cell54,595,165.49747899159658,777.9042016806723,0.6957653868599315,NP013_scene001,54
NP013_scene001_cell55,408,167.47794117647058,654.6715686274507,0.7249843325942869,NP013_scene001,55
NP013_scene001_cell56,1282,171.73088923556944,1058.0546021840871,0.6512353956930322,NP013_scene001,56
