,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP018_scene001_cell1,209,2.507177033492823,3001.9952153110053,0.9824823985086114,NP018_scene001,1
NP018_scene001_cell2,281,5.9288256227758005,2943.526690391459,0.8636528302293854,NP018_scene001,2
NP018_scene001_cell3,99,10.06060606060606,1240.0404040404042,0.8697489403499019,NP018_scene001,3
NP018_scene001_cell4,316,15.610759493670885,1378.360759493671,0.8286045371891662,NP018_scene001,4
NP018_scene001_cell5,81,19.901234567901234,1145.9135802469134,0.6708243740527121,NP018_scene001,5
NP018_scene001_cell6,313,26.415335463258785,2954.233226837061,0.8367960784929543,NP018_scene001,6
NP018_scene001_cell7,460,28.85652173913044,2049.595652173913,0.8813571809754933,NP018_scene001,7
NP018_scene001_cell8,287,32.32752613240418,1365.5365853658534,0.6302837558196063,NP018_scene001,8
NP018_scene001_cell9,394,37.86802030456853,2805.4492385786803,0.4511181682141332,NP018_scene001,9
NP018_scene001_cell10,119,39.07563025210085,2074.9411764705883,0.5269760968140824,NP018_scene001,10
NP018_scene001_cell11,420,40.79761904761904,248.6523809523809,0.6449488096637402,NP018_scene001,11
NP018_scene001_cell12,367,41.0,2873.773841961853,0.9628527510761998,NP018_scene001,12
NP018_scene001_cell13,313,57.546325878594246,664.3801916932908,0.8945904078757039,NP018_scene001,13
NP018_scene001_cell14,272,59.286764705882355,1356.7279411764705,0.7392192473721261,NP018_scene001,14
NP018_scene001_cell15,346,66.93352601156069,216.2398843930636,0.37384188095704185,NP018_scene001,15
NP018_scene001_cell16,156,72.08333333333333,650.4551282051283,0.6554066031828922,NP018_scene001,16
NP018_scene001_cell17,110,74.7090909090909,707.1,0.4311611942314428,NP018_scene001,17
NP018_scene001_cell18,333,103.2072072072072,1269.1831831831832,0.7713320521549669,NP018_scene001,18
NP018_scene001_cell20,320,122.5125,729.553125,0.7578614663911639,NP018_scene001,20
NP018_scene001_cell21,251,125.26294820717129,1114.5816733067732,0.9172166845624868,NP018_scene001,21
NP018_scene001_cell23,259,141.96911196911196,759.4054054054054,0.932399025196864,NP018_scene001,23
NP018_scene001_cell24,295,149.67796610169492,1332.8474576271187,0.6554235364415163,NP018_scene001,24
NP018_scene001_cell25,287,162.31707317073167,2016.7317073170727,0.7011736548854405,NP018_scene001,25
NP018_scene001_cell26,375,169.74400000000003,1629.8826666666666,0.8843353553615029,NP018_scene001,26
NP018_scene001_cell27,240,175.97916666666663,756.4,0.7196712382966679,NP018_scene001,27
NP018_scene001_cell28,251,181.95617529880482,2028.796812749004,0.7163197228847004,NP018_scene001,28
NP018_scene001_cell29,520,188.8269230769231,2258.413461538461,0.7447784575883093,NP018_scene001,29
NP018_scene001_cell30,249,197.28514056224896,2814.301204819277,0.8451664742776887,NP018_scene001,30
NP018_scene001_cell31,284,197.53873239436615,673.0176056338029,0.631948479595335,NP018_scene001,31
NP018_scene001_cell33,96,207.09375,645.3333333333334,0.7750541150725083,NP018_scene001,33
NP018_scene001_cell34,271,206.6752767527676,2039.0110701107008,0.8054664018681852,NP018_scene001,34
NP018_scene001_cell35,29,205.8275862068965,2227.2413793103447,0.9609015737868408,NP018_scene001,35
NP018_scene001_cell38,407,218.94103194103195,823.8722358722357,0.6888948119597182,NP018_scene001,38
NP018_scene001_cell39,412,222.98058252427185,804.1456310679613,0.4454783119135015,NP018_scene001,39
