,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP017_scene001_cell1,84,9.035714285714286,19398.14285714286,0.6223980537846532,NP017_scene001,1
NP017_scene001_cell2,226,93.60176991150442,5388.287610619469,0.3776940344766395,NP017_scene001,2
NP017_scene001_cell3,487,100.86447638603696,23843.41889117043,0.7007360643607877,NP017_scene001,3
NP017_scene001_cell4,95,146.05263157894737,19039.0,0.7785809511673359,NP017_scene001,4
NP017_scene001_cell5,542,155.75830258302582,19257.07011070111,0.7453074443414769,NP017_scene001,5
NP017_scene001_cell6,129,153.8217054263566,19996.201550387595,0.8004827764497421,NP017_scene001,6
NP017_scene001_cell7,303,163.79207920792078,19982.709570957097,0.8894053223463929,NP017_scene001,7
NP017_scene001_cell8,410,164.43414634146342,19278.075609756102,0.9334324588554216,NP017_scene001,8
NP017_scene001_cell9,273,164.7985347985348,19744.50183150183,0.6963140206644,NP017_scene001,9
NP017_scene001_cell10,164,167.4390243902439,19032.079268292684,0.6766828644768983,NP017_scene001,10
NP017_scene001_cell11,258,167.26356589147287,19302.674418604653,0.5634886879631829,NP017_scene001,11
NP017_scene001_cell12,160,167.36875,19851.70625,0.8183777280554201,NP017_scene001,12
NP017_scene001_cell13,499,170.2124248496994,19938.563126252506,0.9459770206154972,NP017_scene001,13
NP017_scene001_cell14,184,171.29347826086956,18689.64673913044,0.8060756608574564,NP017_scene001,14
NP017_scene001_cell15,467,171.08993576017133,19098.627408993576,0.5943790349850941,NP017_scene001,15
NP017_scene001_cell16,200,171.285,19232.29,0.8026214929639339,NP017_scene001,16
NP017_scene001_cell17,125,171.952,18829.56,0.9269809801084556,NP017_scene001,17
NP017_scene001_cell18,203,173.27093596059117,19020.384236453203,0.4269579376662764,NP017_scene001,18
NP017_scene001_cell19,238,173.3487394957983,19210.44957983193,0.9444688366381958,NP017_scene001,19
NP017_scene001_cell20,39,173.64102564102558,18998.53846153846,0.8479439734813832,NP017_scene001,20
NP017_scene001_cell21,158,175.7405063291139,19333.082278481008,0.5750415205810574,NP017_scene001,21
NP017_scene001_cell22,263,176.4448669201521,18941.32319391635,0.7570344084948125,NP017_scene001,22
NP017_scene001_cell23,898,179.11135857461025,19150.38084632517,0.7304050756762629,NP017_scene001,23
NP017_scene001_cell24,485,178.4144329896907,19726.17525773196,0.7092802639051574,NP017_scene001,24
NP017_scene001_cell25,539,180.9239332096475,19191.49165120593,0.9193559013312236,NP017_scene001,25
NP017_scene001_cell26,350,183.3142857142857,19363.402857142857,0.8420007597319121,NP017_scene001,26
NP017_scene001_cell27,810,183.84938271604938,19527.84074074074,0.8830519210172555,NP017_scene001,27
NP017_scene001_cell28,228,182.640350877193,19552.12719298245,0.5971240957078627,NP017_scene001,28
NP017_scene001_cell29,279,184.1146953405017,19044.35483870968,0.7361063295042929,NP017_scene001,29
NP017_scene001_cell30,166,184.1084337349397,19067.168674698798,0.4324040495870457,NP017_scene001,30
NP017_scene001_cell31,328,185.53048780487805,18970.057926829268,0.803678629349911,NP017_scene001,31
NP017_scene001_cell32,441,185.29931972789115,19675.7052154195,0.7272757657248471,NP017_scene001,32
NP017_scene001_cell33,184,184.3641304347826,20007.766304347828,0.8299737760663755,NP017_scene001,33
NP017_scene001_cell34,359,187.1727019498608,18789.874651810584,0.9103910261922136,NP017_scene001,34
NP017_scene001_cell35,380,187.33684210526314,18876.007894736842,0.3814606646461355,NP017_scene001,35
NP017_scene001_cell36,435,185.5379310344828,19584.650574712643,0.8243804089005368,NP017_scene001,36
NP017_scene001_cell37,190,188.11052631578946,18843.28947368421,0.8527412858712328,NP017_scene001,37
NP017_scene001_cell38,159,187.99371069182396,19988.937106918238,0.7837258706091084,NP017_scene001,38
NP017_scene001_cell39,100,189.09,18943.82,0.8810116403059239,NP017_scene001,39
NP017_scene001_cell40,328,189.53658536585363,19873.423780487807,0.9214643464894672,NP017_scene001,40
NP017_scene001_cell41,621,189.70531400966183,19240.024154589373,0.4965129451043309,NP017_scene001,41
NP017_scene001_cell42,343,191.6938775510204,18597.91253644315,0.7709713217274011,NP017_scene001,42
NP017_scene001_cell43,262,190.7404580152672,19012.935114503816,0.8753824369768353,NP017_scene001,43
NP017_scene001_cell44,464,190.646551724138,19782.193965517243,0.7512493719683714,NP017_scene001,44
NP017_scene001_cell45,247,191.68016194331986,18902.64372469636,0.8932213813594384,NP017_scene001,45
NP017_scene001_cell46,439,193.37129840546692,19090.1708428246,0.7191444155140451,NP017_scene001,46
NP017_scene001_cell47,202,194.23762376237624,19891.252475247526,0.7183672513322803,NP017_scene001,47
NP017_scene001_cell48,224,193.73660714285717,19394.241071428565,0.4693597381093732,NP017_scene001,48
NP017_scene001_cell49,258,193.40310077519382,20033.864341085267,0.7917057542837814,NP017_scene001,49
NP017_scene001_cell50,975,194.82461538461536,19492.619487179487,0.4551099268398226,NP017_scene001,50
NP017_scene001_cell51,87,194.97701149425288,19932.22988505747,0.30693626644019306,NP017_scene001,51
NP017_scene001_cell52,144,196.65277777777771,18669.840277777777,0.6733128437946657,NP017_scene001,52
NP017_scene001_cell53,640,195.040625,18719.9234375,0.847198727408024,NP017_scene001,53
