,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP022_scene001_cell1,266,35.92857142857143,3725.033834586466,0.533033139655936,NP022_scene001,1
NP022_scene001_cell2,428,61.6822429906542,3652.8177570093458,0.5057304782199006,NP022_scene001,2
NP022_scene001_cell3,459,64.45315904139433,14770.065359477125,0.8515964187480957,NP022_scene001,3
NP022_scene001_cell4,261,76.04980842911877,3591.827586206897,0.5341840744697437,NP022_scene001,4
NP022_scene001_cell5,64,77.828125,3726.328125,0.6357045108837789,NP022_scene001,5
NP022_scene001_cell6,777,80.71814671814671,14859.207207207208,0.4912719583190359,NP022_scene001,6
NP022_scene001_cell7,561,87.09447415329771,12734.878787878792,0.8992100518882504,NP022_scene001,7
NP022_scene001_cell8,641,92.92355694227768,14824.508580343212,0.6340603885245254,NP022_scene001,8
NP022_scene001_cell9,516,94.39147286821705,12645.050387596899,0.6381422792705671,NP022_scene001,9
NP022_scene001_cell10,306,94.35294117647058,14757.06862745098,0.6855223364317654,NP022_scene001,10
NP022_scene001_cell11,708,105.42090395480228,14926.32627118644,0.7484231109541173,NP022_scene001,11
NP022_scene001_cell12,818,108.9046454767726,12688.251833740833,0.5353881484391821,NP022_scene001,12
NP022_scene001_cell13,199,109.32663316582916,14713.849246231155,0.7735091048699232,NP022_scene001,13
NP022_scene001_cell14,412,113.54854368932035,12631.388349514564,0.6039760725839319,NP022_scene001,14
NP022_scene001_cell15,397,114.91183879093201,14777.73299748111,0.5593838896701899,NP022_scene001,15
NP022_scene001_cell16,174,121.34482758620688,14790.994252873565,0.7496764793149681,NP022_scene001,16
NP022_scene001_cell17,313,118.90095846645369,14807.038338658147,0.7260083898605015,NP022_scene001,17
NP022_scene001_cell18,141,120.67375886524825,14750.014184397163,0.5427462113737629,NP022_scene001,18
NP022_scene001_cell19,722,119.50831024930748,14838.060941828257,0.5104260808107209,NP022_scene001,19
NP022_scene001_cell20,486,124.559670781893,12761.380658436214,0.8397514495784021,NP022_scene001,20
NP022_scene001_cell21,95,125.45263157894735,14729.663157894736,0.7536520848930891,NP022_scene001,21
NP022_scene001_cell22,602,125.11295681063123,14889.838870431891,0.3059147465193471,NP022_scene001,22
NP022_scene001_cell23,304,129.05263157894734,14866.273026315792,0.665818772762294,NP022_scene001,23
NP022_scene001_cell24,463,131.90280777537797,12668.533477321816,0.8905350744912038,NP022_scene001,24
NP022_scene001_cell25,201,137.08457711442787,14807.263681592041,0.7418940115964764,NP022_scene001,25
NP022_scene001_cell26,684,142.08918128654972,14652.937134502925,0.4683921905447877,NP022_scene001,26
NP022_scene001_cell27,396,144.16919191919192,12693.719696969694,0.7695117656359706,NP022_scene001,27
NP022_scene001_cell28,613,150.00489396411092,12658.197389885809,0.7687231027898582,NP022_scene001,28
NP022_scene001_cell29,943,151.02439024390245,14831.750795334041,0.36809234714040345,NP022_scene001,29
NP022_scene001_cell30,676,150.98520710059168,12747.81952662722,0.8803059863664507,NP022_scene001,30
NP022_scene001_cell31,694,151.96109510086455,14987.28530259366,0.6049054145398692,NP022_scene001,31
NP022_scene001_cell32,715,154.813986013986,15044.215384615383,0.4955843626691189,NP022_scene001,32
NP022_scene001_cell33,588,167.35884353741497,12773.34693877551,0.7032685377582282,NP022_scene001,33
NP022_scene001_cell34,135,167.15555555555557,14637.162962962959,0.6478007725150661,NP022_scene001,34
NP022_scene001_cell35,441,168.40362811791383,14599.126984126984,0.7212128564489472,NP022_scene001,35
NP022_scene001_cell36,269,173.30483271375462,12658.702602230484,0.8941043583818659,NP022_scene001,36
NP022_scene001_cell37,74,173.63513513513513,13312.472972972972,0.8272474192277881,NP022_scene001,37
NP022_scene001_cell38,537,176.0409683426443,14993.860335195532,0.7103822926698379,NP022_scene001,38
NP022_scene001_cell39,744,177.09677419354838,14880.385752688171,0.4643914657449346,NP022_scene001,39
NP022_scene001_cell40,243,178.76131687242798,14927.707818930041,0.4651576282046795,NP022_scene001,40
NP022_scene001_cell41,569,178.96133567662562,14654.622144112478,0.8905042968929318,NP022_scene001,41
NP022_scene001_cell42,467,179.82869379014988,14754.760171306209,0.4775238093020924,NP022_scene001,42
NP022_scene001_cell43,86,180.6395348837209,14617.976744186044,0.8873775912805495,NP022_scene001,43
NP022_scene001_cell44,448,194.41294642857144,15036.566964285714,0.7737218396129654,NP022_scene001,44
NP022_scene001_cell45,634,194.7870662460568,13164.515772870662,0.4668193913138812,NP022_scene001,45
NP022_scene001_cell46,616,195.71915584415584,14820.46103896104,0.3782236759998318,NP022_scene001,46
NP022_scene001_cell47,198,197.6565656565656,12562.060606060606,0.6510063504267788,NP022_scene001,47
NP022_scene001_cell48,641,197.7597503900156,14920.795631825269,0.670535822514269,NP022_scene001,48
NP022_scene001_cell49,336,198.14285714285717,22815.571428571428,0.3289924705637812,NP022_scene001,49
NP022_scene001_cell50,257,202.6147859922179,13083.252918287937,0.7744973461928517,NP022_scene001,50
NP022_scene001_cell51,981,203.18960244648318,14887.38634046891,0.8902244335345237,NP022_scene001,51
NP022_scene001_cell52,431,205.11600928074245,13783.865429234338,0.9136110114123778,NP022_scene001,52
NP022_scene001_cell53,480,205.4333333333333,13224.654166666667,0.8325585164354211,NP022_scene001,53
NP022_scene001_cell54,616,204.90584415584416,14624.04383116883,0.8351927284950609,NP022_scene001,54
