,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP008_scene001_cell1,85,155.54117647058825,322.3411764705882,0.9756650353997638,NP008_scene001,1
NP008_scene001_cell2,123,160.02439024390245,493.60975609756105,0.9040150190897448,NP008_scene001,2
NP008_scene001_cell3,122,157.7295081967213,458.30327868852464,0.7668970884560447,NP008_scene001,3
NP008_scene001_cell4,460,163.30217391304345,400.38913043478266,0.502957683443924,NP008_scene001,4
NP008_scene001_cell5,483,168.82608695652175,425.72256728778467,0.8449011710693539,NP008_scene001,5
NP008_scene001_cell6,222,169.18018018018012,462.7207207207208,0.7164578231019096,NP008_scene001,6
NP008_scene001_cell7,195,171.3230769230769,327.3076923076923,0.6679175247892568,NP008_scene001,7
NP008_scene001_cell8,252,185.281746031746,472.28174603174597,0.7081599284511342,NP008_scene001,8
NP008_scene001_cell9,402,188.181592039801,119.56467661691542,0.9064152004356679,NP008_scene001,9
NP008_scene001_cell10,77,188.62337662337663,344.6233766233766,0.8100649517087971,NP008_scene001,10
NP008_scene001_cell11,215,200.6883720930233,326.5441860465116,0.4833883824587753,NP008_scene001,11
NP008_scene001_cell12,299,206.54849498327758,358.46153846153845,0.6107664900585191,NP008_scene001,12
NP008_scene001_cell13,17,215.0,641.2941176470587,0.8877333896207962,NP008_scene001,13
NP008_scene001_cell14,492,227.60162601626016,395.9878048780488,0.7633742021279389,NP008_scene001,14
NP008_scene001_cell15,136,224.05147058823533,654.4117647058823,0.6486899516821545,NP008_scene001,15
NP008_scene001_cell16,138,224.43478260869568,674.7173913043479,0.4966932901202757,NP008_scene001,16
NP008_scene001_cell17,240,244.7458333333333,670.4458333333333,0.13755418205550365,NP008_scene001,17
NP008_scene001_cell18,295,250.86779661016948,622.7694915254237,0.7066656841802479,NP008_scene001,18
NP008_scene001_cell19,113,253.6814159292036,704.3185840707962,0.6691860952477335,NP008_scene001,19
NP008_scene001_cell20,251,255.56573705179284,691.9203187250996,0.6619576526636589,NP008_scene001,20
NP008_scene001_cell21,122,261.8196721311475,245.327868852459,0.8759319671441309,NP008_scene001,21
NP008_scene001_cell22,52,265.0,709.1923076923077,0.6734948085193001,NP008_scene001,22
NP008_scene001_cell23,217,266.852534562212,603.294930875576,0.5072143733798407,NP008_scene001,23
NP008_scene001_cell24,664,273.4156626506024,725.3855421686746,0.6284251237371901,NP008_scene001,24
